edge_id,node_name,time_slot,edge_name_description,group_name,role
Event_Communication_721,The Middleman,2040-10-11,"The Middleman, Mrs. Money here. Any intel on V. Miesel's inv…",,
Event_Communication_724,Nemo Reef,2040-10-11,"Elise, Liam here. Conservation vessels found nothing at Nemo…",,
Event_Communication_724,Elise,2040-10-11,"Elise, Liam here. Conservation vessels found nothing at Nemo…",,
Event_Communication_724,Sentinel,2040-10-11,"Elise, Liam here. Conservation vessels found nothing at Nemo…",,
Event_Communication_726,Sentinel,2040-10-11,"Boss, The Accountant here. Conservation vessels found nothin…",,
Event_Communication_726,The Middleman,2040-10-11,"Boss, The Accountant here. Conservation vessels found nothin…",,
Event_Communication_726,The Accountant,2040-10-11,"Boss, The Accountant here. Conservation vessels found nothin…",,
Event_Communication_726,Boss,2040-10-11,"Boss, The Accountant here. Conservation vessels found nothin…",,
Event_Communication_726,Nemo Reef,2040-10-11,"Boss, The Accountant here. Conservation vessels found nothin…",,
Event_Communication_727,Nemo Reef,2040-10-11,This is Elise from financial operations. Requesting immediat…,,
Event_Communication_727,Elise,2040-10-11,This is Elise from financial operations. Requesting immediat…,,
Event_Communication_728,Nemo Reef,2040-10-11,"Elise, this is V. Miesel Shipping management. We can meet re…",,
Event_Communication_728,Elise,2040-10-11,"Elise, this is V. Miesel Shipping management. We can meet re…",,
Event_Communication_728,V. Miesel Shipping,2040-10-11,"Elise, this is V. Miesel Shipping management. We can meet re…",,
Event_Communication_730,Mrs. Money,2040-10-11,"The Intern, Mrs. Money here. Need detailed photographic evid…",,
Event_Communication_730,The Intern,2040-10-11,"The Intern, Mrs. Money here. Need detailed photographic evid…",,
Event_Communication_731,Nemo Reef,2040-10-11,"EcoVigil, Paackland Harbor responding to your inquiry. Nemo …",,
Event_Communication_731,Oceanus City Council,2040-10-11,"EcoVigil, Paackland Harbor responding to your inquiry. Nemo …",,
Event_Communication_731,Paackland Harbor,2040-10-11,"EcoVigil, Paackland Harbor responding to your inquiry. Nemo …",,
Event_Communication_731,EcoVigil,2040-10-11,"EcoVigil, Paackland Harbor responding to your inquiry. Nemo …",,
Event_Communication_733,Nemo Reef,2040-10-11,"Oceanus City Council, this is EcoVigil. Requesting urgent cl…",,
Event_Communication_733,Oceanus City Council,2040-10-11,"Oceanus City Council, this is EcoVigil. Requesting urgent cl…",,
Event_Communication_733,EcoVigil,2040-10-11,"Oceanus City Council, this is EcoVigil. Requesting urgent cl…",,
Event_Communication_735,Nemo Reef,2040-10-11,"EcoVigil, Oceanus City Council here. Your request to conduct…",,
Event_Communication_735,Oceanus City Council,2040-10-11,"EcoVigil, Oceanus City Council here. Your request to conduct…",,
Event_Communication_735,Liam Thorne,2040-10-11,"EcoVigil, Oceanus City Council here. Your request to conduct…",,
Event_Communication_735,EcoVigil,2040-10-11,"EcoVigil, Oceanus City Council here. Your request to conduct…",,
Event_Communication_737,Nemo Reef,2040-10-11,"Liam, this is EcoVigil. Per Council approval, we're submitti…",,
Event_Communication_737,Western quadrant,2040-10-11,"Liam, this is EcoVigil. Per Council approval, we're submitti…",,
Event_Communication_737,EcoVigil,2040-10-11,"Liam, this is EcoVigil. Per Council approval, we're submitti…",,
Event_Communication_739,Nemo Reef,2040-10-11,"Boss, Liam here. We have a problem. EcoVigil got Council app…",,
Event_Communication_739,Boss,2040-10-11,"Boss, Liam here. We have a problem. EcoVigil got Council app…",,
Event_Communication_739,EcoVigil,2040-10-11,"Boss, Liam here. We have a problem. EcoVigil got Council app…",,
Event_Communication_741,Nemo Reef,2040-10-11,"EcoVigil, Reef Guardian here. Have you completed those water…",,
Event_Communication_741,Reef Guardian,2040-10-11,"EcoVigil, Reef Guardian here. Have you completed those water…",,
Event_Communication_741,EcoVigil,2040-10-11,"EcoVigil, Reef Guardian here. Have you completed those water…",,
Event_Communication_742,Reef Guardian,2040-10-11,"Reef Guardian, this is EcoVigil. Water quality analysis comp…",,
Event_Communication_742,EcoVigil,2040-10-11,"Reef Guardian, this is EcoVigil. Water quality analysis comp…",,
Event_Communication_744,Nemo Reef,2040-10-11,"Oceanus City Council, this is Reef Guardian. After extensive…",,
Event_Communication_744,Oceanus City Council,2040-10-11,"Oceanus City Council, this is Reef Guardian. After extensive…",,
Event_Communication_744,Reef Guardian,2040-10-11,"Oceanus City Council, this is Reef Guardian. After extensive…",,
Event_Communication_746,Nemo Reef,2040-10-11,"Liam, Oceanus City Council here. We need you to address Reef…",,
Event_Communication_746,Oceanus City Council,2040-10-11,"Liam, Oceanus City Council here. We need you to address Reef…",,
Event_Communication_746,Reef Guardian,2040-10-11,"Liam, Oceanus City Council here. We need you to address Reef…",,
Event_Communication_749,Nemo Reef,2040-10-11,"EcoVigil, Liam Thorne here. Your ROV deployment at Nemo Reef…",,
Event_Communication_749,Liam Thorne,2040-10-11,"EcoVigil, Liam Thorne here. Your ROV deployment at Nemo Reef…",,
Event_Communication_749,EcoVigil,2040-10-11,"EcoVigil, Liam Thorne here. Your ROV deployment at Nemo Reef…",,
Event_Communication_751,EcoVigil,2040-10-11,"Liam, EcoVigil here. Understood about the northern quadrant …",,
Event_Communication_753,EcoVigil,2040-10-11,"Nadia, Liam here. EcoVigil is questioning the ROV delay. I'v…",,
Event_Communication_754,Mako,2040-10-11,Neptune to Mako. Additional security personnel en route to y…,,
Event_Communication_754,Neptune,2040-10-11,Neptune to Mako. Additional security personnel en route to y…,,
Event_Communication_755,Samantha Blake,2040-10-11,"Neptune, Mako here. Conflicting instructions received from S…",,
Event_Communication_755,Mako,2040-10-11,"Neptune, Mako here. Conflicting instructions received from S…",,
Event_Communication_755,Sam,2040-10-11,"Neptune, Mako here. Conflicting instructions received from S…",,
Event_Communication_755,Neptune,2040-10-11,"Neptune, Mako here. Conflicting instructions received from S…",,
Event_Communication_756,Mako,2040-10-11,Neptune to Mako. Security personnel deployment proceeding as…,,
Event_Communication_756,Neptune,2040-10-11,Neptune to Mako. Security personnel deployment proceeding as…,,
Event_Communication_757,Mako,2040-10-11,Mako to V. Miesel Shipping. Requesting confirmation of opera…,,
Event_Communication_757,V. Miesel Shipping,2040-10-11,Mako to V. Miesel Shipping. Requesting confirmation of opera…,,
Event_Communication_757,Neptune,2040-10-11,Mako to V. Miesel Shipping. Requesting confirmation of opera…,,
Event_Communication_758,Remora,2040-10-11,V. Miesel HQ to Neptune. Understood your urgent staffing con…,,
Event_Communication_758,Neptune,2040-10-11,V. Miesel HQ to Neptune. Understood your urgent staffing con…,,
Event_Communication_759,Remora,2040-10-11,Neptune to Remora. Received 30% crew allocation from V. Mies…,,
Event_Communication_759,Neptune,2040-10-11,Neptune to Remora. Received 30% crew allocation from V. Mies…,,
Event_Communication_761,Remora,2040-10-11,"Neptune, Remora here. Stabilization equipment testing succes…",,
Event_Communication_761,Boss,2040-10-11,"Neptune, Remora here. Stabilization equipment testing succes…",,
Event_Communication_761,Neptune,2040-10-11,"Neptune, Remora here. Stabilization equipment testing succes…",,
Event_Communication_762,Remora,2040-10-11,Neptune to V. Miesel HQ. Security personnel successfully dep…,,
Event_Communication_762,Mako,2040-10-11,Neptune to V. Miesel HQ. Security personnel successfully dep…,,
Event_Communication_762,Neptune,2040-10-11,Neptune to V. Miesel HQ. Security personnel successfully dep…,,
Event_Communication_763,Remora,2040-10-11,V. Miesel HQ to Remora. Be advised 30% of your crew is being…,,
Event_Communication_763,Neptune,2040-10-11,V. Miesel HQ to Remora. Be advised 30% of your crew is being…,,
Event_Communication_764,Boss,2040-10-11,"Rodriguez, Remora here. Crew's expressing concerns about con…",,
Event_Communication_764,Rodriguez,2040-10-11,"Rodriguez, Remora here. Crew's expressing concerns about con…",,
Event_Communication_764,Remora,2040-10-11,"Rodriguez, Remora here. Crew's expressing concerns about con…",,
Event_Communication_767,_unknown_,2040-10-11,"Mr. Jensen, Miranda here. I've managed to photograph the cla…",,
Event_Communication_768,_unknown_,2040-10-11,"Miranda, Clepper here. 'Project Poseidon: Resource Extractio…",,
Event_Communication_770,_unknown_,2040-10-11,"Mr. Jensen, Miranda here. I've identified a pattern - conser…",,
Event_Communication_771,_unknown_,2040-10-11,"Miranda, Clepper here. Your discovery about falsified docume…",,
Event_Communication_772,_unknown_,2040-10-11,"Mr. Jensen, Miranda here. I've noted conservation vessels ar…",,
Event_Communication_773,_unknown_,2040-10-11,"Miranda, Clepper here. No, don't alert conservation vessels …",,
Event_Communication_774,Oceanus City Council,2040-10-11,"Mr. Jensen, Miranda here. I've observed harbor security pers…",,
Event_Communication_775,_unknown_,2040-10-11,"Miranda, Clepper here. Council-level involvement confirms ou…",,
Event_Communication_776,Oceanus City Council,2040-10-11,"Mr. Jensen, Miranda here. I've identified a direct connectio…",,
Event_Communication_778,Nemo Reef,2040-10-11,"Green Guardians, Sentinel reporting. Completed extensive sam…",,
Event_Communication_778,Green Guardians,2040-10-11,"Green Guardians, Sentinel reporting. Completed extensive sam…",,
Event_Communication_778,Sentinel,2040-10-11,"Green Guardians, Sentinel reporting. Completed extensive sam…",,
Event_Communication_781,Nemo Reef,2040-10-11,"Oceanus City Council, Green Guardians leadership here. We've…",,
Event_Communication_781,Oceanus City Council,2040-10-11,"Oceanus City Council, Green Guardians leadership here. We've…",,
Event_Communication_781,Green Guardians,2040-10-11,"Oceanus City Council, Green Guardians leadership here. We've…",,
Event_Communication_783,Nemo Reef,2040-10-11,"Himark Harbor, Oceanus City Council here. We need confirmati…",,
Event_Communication_783,Oceanus City Council,2040-10-11,"Himark Harbor, Oceanus City Council here. We need confirmati…",,
Event_Communication_783,Himark Harbor,2040-10-11,"Himark Harbor, Oceanus City Council here. We need confirmati…",,
Event_Communication_785,Nemo Reef,2040-10-11,Himark Harbor to Seawatch. Reminder that Nemo Reef remains c…,,
Event_Communication_785,Himark Harbor,2040-10-11,Himark Harbor to Seawatch. Reminder that Nemo Reef remains c…,,
Event_Communication_785,Seawatch,2040-10-11,Himark Harbor to Seawatch. Reminder that Nemo Reef remains c…,,
Event_Communication_787,Nemo Reef,2040-10-11,"Himark Harbor, this is Seawatch. Acknowledging your closure …",,
Event_Communication_787,Himark Harbor,2040-10-11,"Himark Harbor, this is Seawatch. Acknowledging your closure …",,
Event_Communication_787,Seawatch,2040-10-11,"Himark Harbor, this is Seawatch. Acknowledging your closure …",,
Event_Communication_789,Nemo Reef,2040-10-11,Himark Harbor to Seawatch. Your report of vessels in Nemo Re…,,
Event_Communication_789,Himark Harbor,2040-10-11,Himark Harbor to Seawatch. Your report of vessels in Nemo Re…,,
Event_Communication_789,Seawatch,2040-10-11,Himark Harbor to Seawatch. Your report of vessels in Nemo Re…,,
Event_Communication_792,The Lookout,2040-10-11,"Green Guardians, this is The Lookout. Documented 37 vessels …",,
Event_Communication_792,Nemo Reef,2040-10-11,"Green Guardians, this is The Lookout. Documented 37 vessels …",,
Event_Communication_792,Green Guardians,2040-10-11,"Green Guardians, this is The Lookout. Documented 37 vessels …",,
Event_Communication_793,Seawatch,2040-10-11,"Seawatch, Green Guardians HQ. Permission granted to photogra…",,
Event_Communication_793,Green Guardians,2040-10-11,"Seawatch, Green Guardians HQ. Permission granted to photogra…",,
Event_Communication_794,The Lookout,2040-10-12,The Lookout here! Those conservation vessels are still activ…,,
Event_Communication_795,EcoVigil,2040-10-12,"Liam, Nadia here. Redirect all remaining operations from sou…",,
Event_Communication_796,The Accountant,2040-10-12,"The Accountant, it's The Middleman. Meeting at 0500 still on…",,
Event_Communication_796,The Middleman,2040-10-12,"The Accountant, it's The Middleman. Meeting at 0500 still on…",,
Event_Communication_796,Boss,2040-10-12,"The Accountant, it's The Middleman. Meeting at 0500 still on…",,
Event_Communication_796,EcoVigil,2040-10-12,"The Accountant, it's The Middleman. Meeting at 0500 still on…",,
Event_Communication_799,The Lookout,2040-10-12,"Reef Guardian, The Lookout here. I've photographed 12 vessel…",,
Event_Communication_799,Reef Guardian,2040-10-12,"Reef Guardian, The Lookout here. I've photographed 12 vessel…",,
Event_Communication_801,Nemo Reef,2040-10-12,"Defender, Reef Guardian here. We attempted to enter Nemo Ree…",,
Event_Communication_801,Reef Guardian,2040-10-12,"Defender, Reef Guardian here. We attempted to enter Nemo Ree…",,
Event_Communication_801,Defender,2040-10-12,"Defender, Reef Guardian here. We attempted to enter Nemo Ree…",,
Event_Communication_802,Mako,2040-10-12,"Davis, Mako here. Prepare for security team arrival at 0600.…",,
Event_Communication_802,Davis,2040-10-12,"Davis, Mako here. Prepare for security team arrival at 0600.…",,
Event_Communication_804,Nemo Reef,2040-10-12,"Rodriguez, Davis here. Maintain current position with Mako a…",,
Event_Communication_804,Mako,2040-10-12,"Rodriguez, Davis here. Maintain current position with Mako a…",,
Event_Communication_804,Davis,2040-10-12,"Rodriguez, Davis here. Maintain current position with Mako a…",,
Event_Communication_804,Rodriguez,2040-10-12,"Rodriguez, Davis here. Maintain current position with Mako a…",,
Event_Communication_805,Nemo Reef,2040-10-12,"Rodriguez, Davis here. Maintain current position with Mako a…",,
Event_Communication_805,Mako,2040-10-12,"Rodriguez, Davis here. Maintain current position with Mako a…",,
Event_Communication_805,Davis,2040-10-12,"Rodriguez, Davis here. Maintain current position with Mako a…",,
Event_Communication_805,Rodriguez,2040-10-12,"Rodriguez, Davis here. Maintain current position with Mako a…",,
Event_Communication_808,Nemo Reef,2040-10-12,"Mako, Osprey here. Just confirming our 0800 departure tomorr…",,
Event_Communication_808,Mako,2040-10-12,"Mako, Osprey here. Just confirming our 0800 departure tomorr…",,
Event_Communication_808,Osprey,2040-10-12,"Mako, Osprey here. Just confirming our 0800 departure tomorr…",,
Event_Communication_809,Mako,2040-10-12,"Remora, Mako here. Regarding your accelerated schedule reque…",,
Event_Communication_809,Remora,2040-10-12,"Remora, Mako here. Regarding your accelerated schedule reque…",,
Event_Communication_810,Remora,2040-10-12,"Rodriguez, Remora here. How are the crew reassignments going…",,
Event_Communication_810,Rodriguez,2040-10-12,"Rodriguez, Remora here. How are the crew reassignments going…",,
Event_Communication_810,Neptune,2040-10-12,"Rodriguez, Remora here. How are the crew reassignments going…",,
Event_Communication_811,Small Fry,2040-10-12,"Remora, Small Fry here. Crew reassignments are complete and …",,
Event_Communication_811,Remora,2040-10-12,"Remora, Small Fry here. Crew reassignments are complete and …",,
Event_Communication_812,Mako,2040-10-12,"Mako, Remora here. Stabilization equipment tested at full ca…",,
Event_Communication_812,Remora,2040-10-12,"Mako, Remora here. Stabilization equipment tested at full ca…",,
Event_Communication_815,Castaway Cove,2040-10-12,"Osprey, Mako here. For tomorrow's tour, recommend Castaway C…",,
Event_Communication_815,Mako,2040-10-12,"Osprey, Mako here. For tomorrow's tour, recommend Castaway C…",,
Event_Communication_815,Osprey,2040-10-12,"Osprey, Mako here. For tomorrow's tour, recommend Castaway C…",,
Event_Communication_817,Castaway Cove,2040-10-12,"Mako, Osprey here. Thanks for confirming tomorrow's tour and…",,
Event_Communication_817,Mako,2040-10-12,"Mako, Osprey here. Thanks for confirming tomorrow's tour and…",,
Event_Communication_817,Osprey,2040-10-12,"Mako, Osprey here. Thanks for confirming tomorrow's tour and…",,
Event_Communication_819,Mako,2040-10-12,"Davis, Mako here. Final preparations on schedule. Security t…",,
Event_Communication_819,Davis,2040-10-12,"Davis, Mako here. Final preparations on schedule. Security t…",,
Event_Communication_820,Neptune,2040-10-12,Neptune to V. Miesel HQ. Radio silence protocols implemented…,,
Event_Communication_821,Neptune,2040-10-12,V. Miesel HQ to Neptune. Secondary communication channel aut…,,
Event_Communication_822,Remora,2040-10-12,Neptune to Remora. All logistics confirmed for tomorrow's op…,,
Event_Communication_822,Neptune,2040-10-12,Neptune to Remora. All logistics confirmed for tomorrow's op…,,
Event_Communication_823,Remora,2040-10-12,"Neptune, Remora here. All systems 100% operational and V. Mi…",,
Event_Communication_823,Neptune,2040-10-12,"Neptune, Remora here. All systems 100% operational and V. Mi…",,
Event_Communication_824,Neptune,2040-10-12,Neptune to V. Miesel HQ. Final logistics confirmed for opera…,,
Event_Communication_825,Remora,2040-10-12,V. Miesel Shipping to Davis. Need you to oversee crew reallo…,,
Event_Communication_825,Davis,2040-10-12,V. Miesel Shipping to Davis. Need you to oversee crew reallo…,,
Event_Communication_825,V. Miesel Shipping,2040-10-12,V. Miesel Shipping to Davis. Need you to oversee crew reallo…,,
Event_Communication_825,Neptune,2040-10-12,V. Miesel Shipping to Davis. Need you to oversee crew reallo…,,
Event_Communication_826,Serenity,2040-10-12,"Reef Guardian, Serenity here. Thank you for the Dolphin Bay …",,
Event_Communication_826,Nemo Reef,2040-10-12,"Reef Guardian, Serenity here. Thank you for the Dolphin Bay …",,
Event_Communication_826,Dolphin Bay,2040-10-12,"Reef Guardian, Serenity here. Thank you for the Dolphin Bay …",,
Event_Communication_826,Reef Guardian,2040-10-12,"Reef Guardian, Serenity here. Thank you for the Dolphin Bay …",,
Event_Communication_828,Nemo Reef,2040-10-12,"Oceanus City Council, Reef Guardian reporting. Formally prot…",,
Event_Communication_828,Oceanus City Council,2040-10-12,"Oceanus City Council, Reef Guardian reporting. Formally prot…",,
Event_Communication_828,Reef Guardian,2040-10-12,"Oceanus City Council, Reef Guardian reporting. Formally prot…",,
Event_Communication_831,Nemo Reef,2040-10-12,"Green Guardians, Horizon here with urgent update. Documented…",,
Event_Communication_831,Green Guardians,2040-10-12,"Green Guardians, Horizon here with urgent update. Documented…",,
Event_Communication_831,Horizon,2040-10-12,"Green Guardians, Horizon here with urgent update. Documented…",,
Event_Communication_833,Nemo Reef,2040-10-12,"Oceanus City Council, Green Guardians leadership here. Our v…",,
Event_Communication_833,Oceanus City Council,2040-10-12,"Oceanus City Council, Green Guardians leadership here. Our v…",,
Event_Communication_833,Green Guardians,2040-10-12,"Oceanus City Council, Green Guardians leadership here. Our v…",,
Event_Communication_834,Nemo Reef,2040-10-12,"Green Guardians, Reef Guardian reporting. We've been denied …",,
Event_Communication_834,Green Guardians,2040-10-12,"Green Guardians, Reef Guardian reporting. We've been denied …",,
Event_Communication_834,Reef Guardian,2040-10-12,"Green Guardians, Reef Guardian reporting. We've been denied …",,
Event_Communication_836,Green Guardians,2040-10-12,"Horizon, Green Guardians HQ. Excellent work gathering eviden…",,
Event_Communication_836,Horizon,2040-10-12,"Horizon, Green Guardians HQ. Excellent work gathering eviden…",,
Event_Communication_838,Nemo Reef,2040-10-12,"EcoVigil, Horizon here. We've documented extensive evidence …",,
Event_Communication_838,Horizon,2040-10-12,"EcoVigil, Horizon here. We've documented extensive evidence …",,
Event_Communication_838,EcoVigil,2040-10-12,"EcoVigil, Horizon here. We've documented extensive evidence …",,
Event_Communication_840,Nemo Reef,2040-10-12,"V. Miesel Shipping, Paackland Harbor here. Be advised that N…",,
Event_Communication_840,Paackland Harbor,2040-10-12,"V. Miesel Shipping, Paackland Harbor here. Be advised that N…",,
Event_Communication_840,V. Miesel Shipping,2040-10-12,"V. Miesel Shipping, Paackland Harbor here. Be advised that N…",,
Event_Communication_841,Nemo Reef,2040-10-12,V. Miesel HQ to Rodriguez. Need immediate verification of al…,,
Event_Communication_841,Rodriguez,2040-10-12,V. Miesel HQ to Rodriguez. Need immediate verification of al…,,
Event_Communication_841,Neptune,2040-10-12,V. Miesel HQ to Rodriguez. Need immediate verification of al…,,
Event_Communication_842,Boss,2040-10-12,"Davis, Small Fry here. Have verified permit #CR-7844 per V. …",,
Event_Communication_842,Davis,2040-10-12,"Davis, Small Fry here. Have verified permit #CR-7844 per V. …",,
Event_Communication_842,Small Fry,2040-10-12,"Davis, Small Fry here. Have verified permit #CR-7844 per V. …",,
Event_Communication_844,Remora,2040-10-12,Davis here to V. Miesel Shipping. Crew reallocation from Rem…,,
Event_Communication_844,Davis,2040-10-12,Davis here to V. Miesel Shipping. Crew reallocation from Rem…,,
Event_Communication_844,V. Miesel Shipping,2040-10-12,Davis here to V. Miesel Shipping. Crew reallocation from Rem…,,
Event_Communication_844,Neptune,2040-10-12,Davis here to V. Miesel Shipping. Crew reallocation from Rem…,,
Event_Communication_845,Remora,2040-10-12,Davis here to V. Miesel Shipping. Crew reallocation from Rem…,,
Event_Communication_845,Davis,2040-10-12,Davis here to V. Miesel Shipping. Crew reallocation from Rem…,,
Event_Communication_845,V. Miesel Shipping,2040-10-12,Davis here to V. Miesel Shipping. Crew reallocation from Rem…,,
Event_Communication_845,Neptune,2040-10-12,Davis here to V. Miesel Shipping. Crew reallocation from Rem…,,
Event_Communication_846,Nemo Reef,2040-10-12,V. Miesel HQ to Nadia. Need your immediate confirmation that…,,
Event_Communication_846,Davis,2040-10-12,V. Miesel HQ to Nadia. Need your immediate confirmation that…,,
Event_Communication_847,The Middleman,2040-10-12,This is Nadia. Documentation for permit #CR-7844 is complete…,,
Event_Communication_847,EcoVigil,2040-10-12,This is Nadia. Documentation for permit #CR-7844 is complete…,,
Event_Communication_849,Nemo Reef,2040-10-12,"Oceanus EPA, this is Sentinel. Formally filing complaint reg…",,
Event_Communication_849,Sentinel,2040-10-12,"Oceanus EPA, this is Sentinel. Formally filing complaint reg…",,
Event_Communication_850,Mako,2040-10-12,"Mako, Remora here. Final equipment check complete. Tourism f…",,
Event_Communication_850,Remora,2040-10-12,"Mako, Remora here. Final equipment check complete. Tourism f…",,
Event_Communication_851,Davis,2040-10-12,V. Miesel HQ to Neptune. Harbor closure timeline confirmed f…,,
Event_Communication_851,Neptune,2040-10-12,V. Miesel HQ to Neptune. Harbor closure timeline confirmed f…,,
Event_Communication_852,Remora,2040-10-12,Neptune to Remora. Final confirmation: operation proceeds at…,,
Event_Communication_852,Davis,2040-10-12,Neptune to Remora. Final confirmation: operation proceeds at…,,
Event_Communication_852,Neptune,2040-10-12,Neptune to Remora. Final confirmation: operation proceeds at…,,
Event_Communication_853,Davis,2040-10-12,"Davis, Remora here. What's your ETA with the additional supp…",,
Event_Communication_853,Remora,2040-10-12,"Davis, Remora here. What's your ETA with the additional supp…",,
Event_Communication_855,Nemo Reef,2040-10-12,Defender to Reef Guardian. Your access denial was per curren…,,
Event_Communication_855,Reef Guardian,2040-10-12,Defender to Reef Guardian. Your access denial was per curren…,,
Event_Communication_855,Defender,2040-10-12,Defender to Reef Guardian. Your access denial was per curren…,,
Event_Communication_857,Seawatch,2040-10-12,"Seawatch, Reef Guardian here. Will cover southeast quadrant …",,
Event_Communication_857,Reef Guardian,2040-10-12,"Seawatch, Reef Guardian here. Will cover southeast quadrant …",,
Event_Communication_859,The Lookout,2040-10-13,The Lookout here! Just spotted a pod of dolphins near the re…,,
Event_Communication_860,The Lookout,2040-10-13,"The Lookout, it's The Intern. I'll be there for our birdwatc…",,
Event_Communication_860,The Intern,2040-10-13,"The Lookout, it's The Intern. I'll be there for our birdwatc…",,
Event_Communication_862,The Lookout,2040-10-13,The Lookout here! Conservation vessels have increased activi…,,
Event_Communication_862,Nemo Reef,2040-10-13,The Lookout here! Conservation vessels have increased activi…,,
Event_Communication_864,Nemo Reef,2040-10-13,"Mrs. Money, The Intern reporting. Conservation vessels have …",,
Event_Communication_864,Mrs. Money,2040-10-13,"Mrs. Money, The Intern reporting. Conservation vessels have …",,
Event_Communication_864,The Intern,2040-10-13,"Mrs. Money, The Intern reporting. Conservation vessels have …",,
Event_Communication_866,Nemo Reef,2040-10-13,"Boss, The Accountant here. Conservation vessels deploying un…",,
Event_Communication_866,Boss,2040-10-13,"Boss, The Accountant here. Conservation vessels deploying un…",,
Event_Communication_866,The Middleman,2040-10-13,"Boss, The Accountant here. Conservation vessels deploying un…",,
Event_Communication_866,The Accountant,2040-10-13,"Boss, The Accountant here. Conservation vessels deploying un…",,
Event_Communication_867,Nemo Reef,2040-10-13,"Boss, The Accountant here. Conservation vessels deploying un…",,
Event_Communication_867,Boss,2040-10-13,"Boss, The Accountant here. Conservation vessels deploying un…",,
Event_Communication_867,The Middleman,2040-10-13,"Boss, The Accountant here. Conservation vessels deploying un…",,
Event_Communication_867,The Accountant,2040-10-13,"Boss, The Accountant here. Conservation vessels deploying un…",,
Event_Communication_869,Nemo Reef,2040-10-13,"Davis, Nadia here. Need you to verify final equipment transp…",,
Event_Communication_869,Davis,2040-10-13,"Davis, Nadia here. Need you to verify final equipment transp…",,
Event_Communication_869,The Middleman,2040-10-13,"Davis, Nadia here. Need you to verify final equipment transp…",,
Event_Communication_871,Mako,2040-10-13,"Remora, Mako here. Security team integration point confirmed…",,
Event_Communication_871,Remora,2040-10-13,"Remora, Mako here. Security team integration point confirmed…",,
Event_Communication_873,Davis,2040-10-13,"Davis, Remora here. Confirming night operations proceeding s…",,
Event_Communication_873,Remora,2040-10-13,"Davis, Remora here. Confirming night operations proceeding s…",,
Event_Communication_875,Nemo Reef,2040-10-13,"Reef Guardian, Horizon here. Detecting unusual encrypted rad…",,
Event_Communication_875,Reef Guardian,2040-10-13,"Reef Guardian, Horizon here. Detecting unusual encrypted rad…",,
Event_Communication_875,Horizon,2040-10-13,"Reef Guardian, Horizon here. Detecting unusual encrypted rad…",,
Event_Communication_877,Reef Guardian,2040-10-13,"Horizon, Reef Guardian responding. Confirming similar encryp…",,
Event_Communication_877,Horizon,2040-10-13,"Horizon, Reef Guardian responding. Confirming similar encryp…",,
Event_Communication_879,Seawatch,2040-10-13,"Seawatch, Horizon here. Have recorded frequency patterns of …",,
Event_Communication_879,Horizon,2040-10-13,"Seawatch, Horizon here. Have recorded frequency patterns of …",,
Event_Communication_881,Liam Thorne,2040-10-13,"Council, Liam Thorne here. I've redirected EcoVigil to the n…",,
Event_Communication_881,Western quadrant,2040-10-13,"Council, Liam Thorne here. I've redirected EcoVigil to the n…",,
Event_Communication_881,EcoVigil,2040-10-13,"Council, Liam Thorne here. I've redirected EcoVigil to the n…",,
Event_Communication_882,Oceanus City Council,2040-10-13,"Green Guardians, Oceanus City Council here. Your allegations…",,
Event_Communication_882,Green Guardians,2040-10-13,"Green Guardians, Oceanus City Council here. Your allegations…",,
Event_Communication_884,Haacklee Harbor,2040-10-13,Haacklee Harbor to Knowles. Your vessel is scheduled for dep…,,
Event_Communication_884,Knowles,2040-10-13,Haacklee Harbor to Knowles. Your vessel is scheduled for dep…,,
Event_Communication_886,Haacklee Harbor,2040-10-13,Knowles to Haacklee Harbor. Confirming receipt of special cl…,,
Event_Communication_886,Knowles,2040-10-13,Knowles to Haacklee Harbor. Confirming receipt of special cl…,,
Event_Communication_888,Haacklee Harbor,2040-10-13,Haacklee Harbor to Oceanus City Council. Update on Nemo Reef…,,
Event_Communication_888,Knowles,2040-10-13,Haacklee Harbor to Oceanus City Council. Update on Nemo Reef…,,
Event_Communication_888,Oceanus City Council,2040-10-13,Haacklee Harbor to Oceanus City Council. Update on Nemo Reef…,,
Event_Communication_888,Nemo Reef,2040-10-13,Haacklee Harbor to Oceanus City Council. Update on Nemo Reef…,,
Event_Communication_890,Berth 14,2040-10-13,Himark Harbor to Neptune. Your personnel transport is schedu…,,
Event_Communication_890,Himark Harbor,2040-10-13,Himark Harbor to Neptune. Your personnel transport is schedu…,,
Event_Communication_890,Neptune,2040-10-13,Himark Harbor to Neptune. Your personnel transport is schedu…,,
Event_Communication_891,Berth 14,2040-10-13,Neptune to Davis. Berth 14 is secured for equipment loading …,,
Event_Communication_891,Davis,2040-10-13,Neptune to Davis. Berth 14 is secured for equipment loading …,,
Event_Communication_891,Neptune,2040-10-13,Neptune to Davis. Berth 14 is secured for equipment loading …,,
Event_Communication_893,Rodriguez,2040-10-13,"Rodriguez, Remora here. Need your navigation expertise for t…",,
Event_Communication_893,Remora,2040-10-13,"Rodriguez, Remora here. Need your navigation expertise for t…",,
Event_Communication_895,Sentinel,2040-10-13,"Sentinel, Reef Guardian here. Thank you for your surveillanc…",,
Event_Communication_895,Reef Guardian,2040-10-13,"Sentinel, Reef Guardian here. Thank you for your surveillanc…",,
